Time,Type,Amount,Symbol
2025-10-02 23:51:55,Realized PNL,0.70455235 USDT,HYPEUSDT
2025-10-02 23:51:55,Commission,-0.02911394 USDT,HYPEUSDT
2025-10-02 23:51:55,Realized PNL,0.04750764 USDT,HYPEUSDT
2025-10-02 23:51:55,Commission,-0.00191730 USDT,HYPEUSDT
2025-10-02 23:51:53,Realized PNL,-0.00650000 USDT,BNBUSDT
2025-10-02 23:51:53,Commission,-0.00381955 USDT,BNBUSDT
2025-10-02 23:51:52,Commission,-0.00516716 USDT,DOGEUSDT
2025-10-02 23:51:52,Commission,-0.00516898 USDT,DOGEUSDT
2025-10-02 23:51:52,Commission,-0.00382130 USDT,BNBUSDT
2025-10-02 23:51:51,Commission,-0.00382235 USDT,BNBUSDT
2025-10-02 23:51:49,Commission,-0.00480143 USDT,SOLUSDT
2025-10-02 23:51:48,Commission,-0.00240450 USDT,SOLUSDT
2025-10-02 23:51:48,Commission,-0.00240418 USDT,SOLUSDT
2025-10-02 23:49:53,Realized PNL,-0.00480000 USDT,ENAUSDT
2025-10-02 23:49:53,Commission,-0.01022616 USDT,ENAUSDT
2025-10-02 23:49:52,Realized PNL,-0.09576000 USDT,FARTCOINUSDT
2025-10-02 23:49:52,Commission,-0.01047454 USDT,FARTCOINUSDT
2025-10-02 23:49:47,Commission,-0.00511476 USDT,ENAUSDT
2025-10-02 23:49:46,Commission,-0.00511308 USDT,ENAUSDT
2025-10-02 23:48:03,Commission,-0.00525403 USDT,FARTCOINUSDT
2025-10-02 23:48:03,Commission,-0.00525403 USDT,FARTCOINUSDT
2025-10-02 23:47:56,Realized PNL,0.14080000 USDT,CAKEUSDT
2025-10-02 23:47:56,Commission,-0.00139392 USDT,CAKEUSDT
2025-10-02 23:47:49,Commission,-0.00508738 USDT,HYPEUSDT
2025-10-02 23:47:49,Commission,-0.00508738 USDT,HYPEUSDT
2025-10-02 23:45:41,Commission,-0.00527310 USDT,HYPEUSDT
2025-10-02 23:45:41,Commission,-0.00527310 USDT,HYPEUSDT
2025-10-02 23:39:42,Commission,-0.00528675 USDT,HYPEUSDT
2025-10-02 23:39:41,Commission,-0.00528675 USDT,HYPEUSDT
2025-10-02 23:39:27,Realized PNL,0.36396000 USDT,STBLUSDT
2025-10-02 23:39:27,Commission,-0.01094121 USDT,STBLUSDT
2025-10-02 23:38:17,Commission,-0.00540691 USDT,STBLUSDT
2025-10-02 23:38:17,Commission,-0.00540691 USDT,STBLUSDT
2025-10-02 23:27:28,Commission,-0.00492800 USDT,CAKEUSDT
2025-10-02 23:15:09,Commission,-0.00550157 USDT,ASTERUSDT
2025-10-02 23:15:05,Realized PNL,0.13880000 USDT,CAKEUSDT
2025-10-02 23:15:05,Commission,-0.00137228 USDT,CAKEUSDT
2025-10-02 23:14:31,Commission,-0.00551891 USDT,ASTERUSDT
2025-10-02 23:08:44,Realized PNL,0.16240000 USDT,STBLUSDT
2025-10-02 23:08:44,Commission,-0.00160759 USDT,STBLUSDT
2025-10-02 23:08:28,Commission,-0.00485156 USDT,CAKEUSDT
2025-10-02 23:06:57,Commission,-0.00558369 USDT,ASTERUSDT
2025-10-02 23:04:56,Realized PNL,0.00500000 USDT,BNBUSDT
2025-10-02 23:04:56,Commission,-0.00765520 USDT,BNBUSDT
2025-10-02 23:04:56,Commission,-0.00556710 USDT,ASTERUSDT
2025-10-02 23:04:07,Commission,-0.00382515 USDT,BNBUSDT
2025-10-02 23:03:31,Commission,-0.00382830 USDT,BNBUSDT
2025-10-02 23:02:49,Commission,-0.00568341 USDT,STBLUSDT
2025-10-02 23:02:37,Commission,-0.00539129 USDT,AVNTUSDT
2025-10-02 22:54:49,Commission,-0.00316777 USDT,ASTERUSDT
2025-10-02 22:54:49,Commission,-0.00263995 USDT,ASTERUSDT
2025-10-02 22:54:12,Realized PNL,0.00020000 USDT,ASTERUSDT
2025-10-02 22:54:12,Commission,-0.00000651 USDT,ASTERUSDT
2025-10-02 22:50:38,Realized PNL,-0.01929900 USDT,ASTERUSDT
2025-10-02 22:50:38,Commission,-0.00591610 USDT,ASTERUSDT
2025-10-02 22:49:54,Commission,-0.00242328 USDT,ASTERUSDT
2025-10-02 22:49:54,Commission,-0.00350602 USDT,ASTERUSDT
2025-10-02 22:47:40,Realized PNL,-0.00004005 USDT,ASTERUSDT
2025-10-02 22:47:40,Commission,-0.00000645 USDT,ASTERUSDT
2025-10-02 22:47:40,Commission,-0.00469140 USDT,ETHUSDT
2025-10-02 22:47:17,Commission,-0.00469140 USDT,ETHUSDT
2025-10-02 22:46:38,Realized PNL,-0.03676735 USDT,ASTERUSDT
2025-10-02 22:46:38,Commission,-0.00592445 USDT,ASTERUSDT
2025-10-02 22:46:37,Realized PNL,0.01782000 USDT,HYPEUSDT
2025-10-02 22:46:37,Commission,-0.00578389 USDT,HYPEUSDT
2025-10-02 22:45:57,Commission,-0.00577765 USDT,HYPEUSDT
2025-10-02 22:45:16,Commission,-0.00593730 USDT,ASTERUSDT
2025-10-02 22:44:37,Realized PNL,-0.00030000 USDT,ETHUSDT
2025-10-02 22:44:37,Commission,-0.00469539 USDT,ETHUSDT
2025-10-02 22:43:26,Commission,-0.00469549 USDT,ETHUSDT
2025-10-02 22:42:38,Realized PNL,-0.00071239 USDT,ASTERUSDT
2025-10-02 22:42:38,Commission,-0.00328077 USDT,ASTERUSDT
2025-10-02 22:42:38,Realized PNL,-0.00057019 USDT,ASTERUSDT
2025-10-02 22:42:38,Commission,-0.00262591 USDT,ASTERUSDT
2025-10-02 22:42:37,Realized PNL,-0.00210000 USDT,ETHUSDT
2025-10-02 22:42:37,Commission,-0.00469612 USDT,ETHUSDT
2025-10-02 22:41:43,Commission,-0.00469686 USDT,ETHUSDT
2025-10-02 22:41:36,Commission,-0.00416301 USDT,ASTERUSDT
2025-10-02 22:41:36,Commission,-0.00175061 USDT,ASTERUSDT
2025-10-02 22:40:37,Realized PNL,-0.06593199 USDT,ASTERUSDT
2025-10-02 22:40:37,Commission,-0.01177453 USDT,ASTERUSDT
2025-10-02 22:40:26,Commission,-0.00587080 USDT,ASTERUSDT
2025-10-02 22:39:46,Commission,-0.00592680 USDT,ASTERUSDT
2025-10-02 22:38:38,Realized PNL,-0.00450000 USDT,ETHUSDT
2025-10-02 22:38:38,Commission,-0.00469790 USDT,ETHUSDT
2025-10-02 22:38:05,Realized PNL,0.24680000 USDT,CAKEUSDT
2025-10-02 22:38:05,Commission,-0.00476224 USDT,CAKEUSDT
2025-10-02 22:37:56,Commission,-0.00469948 USDT,ETHUSDT
2025-10-02 22:36:45,Commission,-0.00484861 USDT,CAKEUSDT
2025-10-02 22:36:00,Realized PNL,-0.00363000 USDT,HYPEUSDT
2025-10-02 22:36:00,Commission,-0.00580121 USDT,HYPEUSDT
2025-10-02 22:34:19,Commission,-0.00580248 USDT,HYPEUSDT
2025-10-02 22:34:01,Realized PNL,0.00600000 USDT,ETHUSDT
2025-10-02 22:34:01,Commission,-0.00470389 USDT,ETHUSDT
2025-10-02 22:32:57,Commission,-0.00470179 USDT,ETHUSDT
2025-10-02 22:32:00,Realized PNL,-0.00540000 USDT,ENAUSDT
2025-10-02 22:32:00,Commission,-0.00579568 USDT,ENAUSDT
2025-10-02 22:31:07,Commission,-0.00579757 USDT,ENAUSDT
2025-10-02 22:28:49,Realized PNL,0.04640000 USDT,CAKEUSDT
2025-10-02 22:28:49,Commission,-0.00470876 USDT,CAKEUSDT
2025-10-02 22:28:49,Realized PNL,0.04071000 USDT,HYPEUSDT
2025-10-02 22:28:49,Commission,-0.00405333 USDT,HYPEUSDT
2025-10-02 22:28:49,Realized PNL,0.01790000 USDT,HYPEUSDT
2025-10-02 22:28:49,Commission,-0.00176239 USDT,HYPEUSDT
2025-10-02 22:19:37,Realized PNL,0.00008700 USDT,ASTERUSDT
2025-10-02 22:19:37,Commission,-0.00000654 USDT,ASTERUSDT
2025-10-02 22:10:47,Commission,-0.00403908 USDT,HYPEUSDT
2025-10-02 22:10:47,Commission,-0.00175612 USDT,HYPEUSDT
2025-10-02 22:06:10,Realized PNL,0.07224529 USDT,ASTERUSDT
2025-10-02 22:06:10,Commission,-0.00590539 USDT,ASTERUSDT
2025-10-02 22:06:08,Realized PNL,0.00960000 USDT,ETHUSDT
2025-10-02 22:06:08,Commission,-0.00471271 USDT,ETHUSDT
2025-10-02 22:04:49,Commission,-0.00470935 USDT,ETHUSDT
2025-10-02 22:04:16,Commission,-0.00412844 USDT,ASTERUSDT
2025-10-02 22:04:16,Commission,-0.00175166 USDT,ASTERUSDT
2025-10-02 22:04:09,Realized PNL,-0.01416329 USDT,ASTERUSDT
2025-10-02 22:04:09,Commission,-0.00586696 USDT,ASTERUSDT
2025-10-02 22:03:00,Commission,-0.00412734 USDT,ASTERUSDT
2025-10-02 22:03:00,Commission,-0.00175109 USDT,ASTERUSDT
2025-10-02 21:58:38,Commission,-0.00472500 USDT,CAKEUSDT
2025-10-02 21:50:01,Realized PNL,0.03533400 USDT,ASTERUSDT
2025-10-02 21:50:01,Commission,-0.00594055 USDT,ASTERUSDT
2025-10-02 21:48:08,Commission,-0.00152457 USDT,ASTERUSDT
2025-10-02 21:48:08,Commission,-0.00175359 USDT,ASTERUSDT
2025-10-02 21:48:08,Commission,-0.00265001 USDT,ASTERUSDT
2025-10-02 21:45:51,Realized PNL,-1.16076800 USDT,ASTERUSDT
2025-10-02 21:45:51,Commission,-0.01729310 USDT,ASTERUSDT
2025-10-02 21:45:48,Realized PNL,0.01537000 USDT,DOGEUSDT
2025-10-02 21:45:48,Commission,-0.00481558 USDT,DOGEUSDT
2025-10-02 21:42:03,Realized PNL,-0.00446600 USDT,PUMPUSDT
2025-10-02 21:42:03,Commission,-0.00535205 USDT,PUMPUSDT
2025-10-02 21:42:02,Realized PNL,0.01160999 USDT,HYPEUSDT
2025-10-02 21:42:02,Commission,-0.00538995 USDT,HYPEUSDT
2025-10-02 21:42:01,Realized PNL,0.00300000 USDT,ETHUSDT
2025-10-02 21:42:01,Commission,-0.00942417 USDT,ETHUSDT
2025-10-02 21:41:51,Commission,-0.00470967 USDT,ETHUSDT
2025-10-02 21:41:25,Commission,-0.00535361 USDT,PUMPUSDT
2025-10-02 21:41:14,Realized PNL,0.29000000 USDT,BNBUSDT
2025-10-02 21:41:14,Commission,-0.01149435 USDT,BNBUSDT
2025-10-02 21:39:09,Commission,-0.00471345 USDT,ETHUSDT
2025-10-02 21:37:01,Realized PNL,0.14526000 USDT,STBLUSDT
2025-10-02 21:37:01,Commission,-0.00149196 USDT,STBLUSDT
2025-10-02 21:36:17,Commission,-0.00517104 USDT,STBLUSDT
2025-10-02 21:34:14,Commission,-0.00521178 USDT,HYPEUSDT
2025-10-02 21:32:49,Realized PNL,0.00784000 USDT,HYPEUSDT
2025-10-02 21:32:49,Commission,-0.00487785 USDT,HYPEUSDT
2025-10-02 21:32:48,Realized PNL,0.03350000 USDT,AVNTUSDT
2025-10-02 21:32:48,Commission,-0.00515560 USDT,AVNTUSDT
2025-10-02 21:32:46,Realized PNL,0.01050000 USDT,ETHUSDT
2025-10-02 21:32:46,Commission,-0.00471744 USDT,ETHUSDT
2025-10-02 21:32:19,Commission,-0.00471376 USDT,ETHUSDT
2025-10-02 21:31:08,Commission,-0.00504921 USDT,HYPEUSDT
2025-10-02 21:30:50,Commission,-0.00039578 USDT,AVNTUSDT
2025-10-02 21:30:50,Commission,-0.00474810 USDT,AVNTUSDT
2025-10-02 21:30:21,Realized PNL,0.37583000 USDT,HYPEUSDT
2025-10-02 21:30:21,Commission,-0.00453607 USDT,HYPEUSDT
2025-10-02 21:28:53,Realized PNL,0.27960000 USDT,AVNTUSDT
2025-10-02 21:28:53,Commission,-0.00274560 USDT,AVNTUSDT
2025-10-02 21:25:24,Realized PNL,-0.69480028 USDT,STBLUSDT
2025-10-02 21:25:24,Commission,-0.00516450 USDT,STBLUSDT
2025-10-02 21:25:24,Realized PNL,-0.70790971 USDT,STBLUSDT
2025-10-02 21:25:24,Commission,-0.00526194 USDT,STBLUSDT
2025-10-02 21:10:00,Realized PNL,-0.02790000 USDT,ETHUSDT
2025-10-02 21:10:00,Commission,-0.00945063 USDT,ETHUSDT
2025-10-02 21:08:49,Commission,-0.00488964 USDT,AVNTUSDT
2025-10-02 21:06:07,Commission,-0.00482095 USDT,DOGEUSDT
2025-10-02 21:01:37,Commission,-0.00481781 USDT,AVNTUSDT
2025-10-02 21:00:00,Funding fee,0.01301137 USDT,STBLUSDT
2025-10-02 21:00:00,Funding fee,0.01051028 USDT,HYPEUSDT
2025-10-02 21:00:00,Funding fee,0.01343390 USDT,ASTERUSDT
2025-10-02 20:55:51,Commission,-0.00472395 USDT,ETHUSDT
2025-10-02 20:55:11,Commission,-0.00473644 USDT,ETHUSDT
2025-10-02 20:53:53,Realized PNL,-0.41040000 USDT,CAKEUSDT
2025-10-02 20:53:53,Commission,-0.00483448 USDT,CAKEUSDT
2025-10-02 20:49:45,Commission,-0.00469084 USDT,CAKEUSDT
2025-10-02 20:45:10,Realized PNL,0.15779999 USDT,ETHUSDT
2025-10-02 20:45:10,Commission,-0.01423453 USDT,ETHUSDT
2025-10-02 20:45:02,Realized PNL,0.03122900 USDT,HEMIUSDT
2025-10-02 20:45:02,Commission,-0.00506714 USDT,HEMIUSDT
2025-10-02 20:40:00,Realized PNL,0.14640000 USDT,CAKEUSDT
2025-10-02 20:40:00,Commission,-0.00455125 USDT,CAKEUSDT
2025-10-02 20:39:58,Commission,-0.00505621 USDT,HEMIUSDT
2025-10-02 20:34:59,Realized PNL,0.05645700 USDT,PUMPUSDT
2025-10-02 20:34:59,Commission,-0.00509660 USDT,PUMPUSDT
2025-10-02 20:32:03,Commission,-0.00507684 USDT,PUMPUSDT
2025-10-02 20:31:07,Commission,-0.00460250 USDT,CAKEUSDT
2025-10-02 20:31:07,Realized PNL,0.14690000 USDT,AVNTUSDT
2025-10-02 20:31:07,Commission,-0.00145405 USDT,AVNTUSDT
2025-10-02 20:31:06,Realized PNL,-0.63680000 USDT,CAKEUSDT
2025-10-02 20:31:06,Commission,-0.00462728 USDT,CAKEUSDT
2025-10-02 20:19:26,Commission,-0.00494900 USDT,HYPEUSDT
2025-10-02 20:17:22,Realized PNL,-0.54240000 USDT,CAKEUSDT
2025-10-02 20:17:22,Commission,-0.00459424 USDT,CAKEUSDT
2025-10-02 20:17:01,Commission,-0.00494023 USDT,STBLUSDT
2025-10-02 20:11:45,Commission,-0.00387100 USDT,BNBUSDT
2025-10-02 20:10:00,Realized PNL,-0.14688000 USDT,HEMIUSDT
2025-10-02 20:10:00,Commission,-0.00593584 USDT,HEMIUSDT
2025-10-02 20:09:28,Commission,-0.00386715 USDT,BNBUSDT
2025-10-02 20:09:26,Commission,-0.00499526 USDT,STBLUSDT
2025-10-02 20:07:10,Commission,-0.00477266 USDT,ETHUSDT
2025-10-02 20:06:28,Commission,-0.00385770 USDT,BNBUSDT
2025-10-02 20:04:41,Commission,-0.00476594 USDT,ETHUSDT
2025-10-02 20:03:37,Commission,-0.00443590 USDT,CAKEUSDT
2025-10-02 20:03:35,Commission,-0.00514058 USDT,AVNTUSDT
2025-10-02 20:03:16,Commission,-0.00475114 USDT,ETHUSDT
2025-10-02 20:01:27,Realized PNL,0.01180000 USDT,STBLUSDT
2025-10-02 20:01:27,Commission,-0.00540885 USDT,STBLUSDT
2025-10-02 19:59:56,Commission,-0.00540472 USDT,STBLUSDT
2025-10-02 19:56:28,Realized PNL,0.11565000 USDT,FARTCOINUSDT
2025-10-02 19:56:28,Commission,-0.00596188 USDT,FARTCOINUSDT
2025-10-02 19:56:27,Realized PNL,0.13400000 USDT,BNBUSDT
2025-10-02 19:56:27,Commission,-0.00769160 USDT,BNBUSDT
2025-10-02 19:56:26,Realized PNL,-0.10904000 USDT,STBLUSDT
2025-10-02 19:56:26,Commission,-0.00537462 USDT,STBLUSDT
2025-10-02 19:53:44,Commission,-0.00580618 USDT,HYPEUSDT
2025-10-02 19:51:57,Commission,-0.00437290 USDT,CAKEUSDT
2025-10-02 19:48:04,Commission,-0.00541279 USDT,STBLUSDT
2025-10-02 19:47:41,Commission,-0.00560484 USDT,ASTERUSDT
2025-10-02 19:35:13,Realized PNL,0.29550000 USDT,AVNTUSDT
2025-10-02 19:35:13,Commission,-0.01166235 USDT,AVNTUSDT
2025-10-02 19:32:46,Commission,-0.00557029 USDT,ASTERUSDT
2025-10-02 19:31:06,Commission,-0.00395720 USDT,ASTERUSDT
2025-10-02 19:31:06,Commission,-0.00175449 USDT,ASTERUSDT
2025-10-02 19:21:06,Realized PNL,0.18774000 USDT,ASTERUSDT
2025-10-02 19:21:06,Commission,-0.00161814 USDT,ASTERUSDT
2025-10-02 19:19:46,Commission,-0.00383215 USDT,BNBUSDT
2025-10-02 19:19:45,Commission,-0.00177515 USDT,ASTERUSDT
2025-10-02 19:19:45,Commission,-0.00395404 USDT,ASTERUSDT
2025-10-02 19:16:02,Realized PNL,0.46909343 USDT,ASTERUSDT
2025-10-02 19:16:02,Commission,-0.01548718 USDT,ASTERUSDT
2025-10-02 19:16:02,Realized PNL,0.05420856 USDT,ASTERUSDT
2025-10-02 19:16:02,Commission,-0.00175377 USDT,ASTERUSDT
2025-10-02 19:14:58,Commission,-0.00525262 USDT,HYPEUSDT
2025-10-02 19:04:12,Commission,-0.00556599 USDT,ASTERUSDT
2025-10-02 19:03:24,Commission,-0.00567062 USDT,ASTERUSDT
2025-10-02 19:02:24,Commission,-0.00582118 USDT,ASTERUSDT
2025-10-02 18:54:48,Commission,-0.00381255 USDT,BNBUSDT
2025-10-02 18:49:29,Commission,-0.00592140 USDT,FARTCOINUSDT
2025-10-02 18:48:44,Commission,-0.00574875 USDT,AVNTUSDT
2025-10-02 18:46:19,Commission,-0.00598725 USDT,HEMIUSDT
2025-10-02 18:45:58,Commission,-0.00581017 USDT,AVNTUSDT
2025-10-02 18:35:53,Realized PNL,-0.14015299 USDT,ASTERUSDT
2025-10-02 18:35:53,Commission,-0.01681814 USDT,ASTERUSDT
2025-10-02 18:35:53,Realized PNL,-0.10075800 USDT,PUMPUSDT
2025-10-02 18:35:53,Commission,-0.00578015 USDT,PUMPUSDT
2025-10-02 18:35:53,Realized PNL,-0.04071000 USDT,HYPEUSDT
2025-10-02 18:35:53,Commission,-0.01681041 USDT,HYPEUSDT
2025-10-02 18:35:53,Realized PNL,-0.51192000 USDT,STBLUSDT
2025-10-02 18:35:53,Commission,-0.01010318 USDT,STBLUSDT
2025-10-02 18:35:28,Realized PNL,0.00820000 USDT,HEMIUSDT
2025-10-02 18:35:28,Commission,-0.00514103 USDT,HEMIUSDT
2025-10-02 18:27:57,Commission,-0.00513816 USDT,HEMIUSDT
2025-10-02 18:27:49,Commission,-0.00510470 USDT,STBLUSDT
2025-10-02 18:26:57,Commission,-0.00517765 USDT,STBLUSDT
2025-10-02 18:24:14,Commission,-0.00361075 USDT,ASTERUSDT
2025-10-02 18:24:14,Commission,-0.00175460 USDT,ASTERUSDT
2025-10-02 18:24:14,Commission,-0.00524013 USDT,HYPEUSDT
2025-10-02 18:23:40,Commission,-0.00549550 USDT,ASTERUSDT
2025-10-02 18:22:22,Commission,-0.00581541 USDT,PUMPUSDT
2025-10-02 18:21:44,Commission,-0.00579105 USDT,HYPEUSDT
2025-10-02 18:20:55,Commission,-0.00579348 USDT,HYPEUSDT
2025-10-02 18:19:08,Commission,-0.00600634 USDT,ASTERUSDT
2025-10-02 18:18:24,Realized PNL,0.22444000 USDT,STBLUSDT
2025-10-02 18:18:24,Commission,-0.00607665 USDT,STBLUSDT
2025-10-02 18:14:46,Commission,-0.00599809 USDT,STBLUSDT
2025-10-02 14:33:20,Transfer,170.16000000 USDT,
